Date,Time,AT-101,AT-102,CO2,DENSIDAD,FLUJO,FT-101,LT-101,NIVEL_ACTIVAR,NIVEL_ANTIESPU,O2,PT-101,Q_O2,Q_CO2,RQ,SE-101,SET_POINT_GAS,SUSTRATO,SUSTRATO2,SV-101,TE-101,TE-102,TE-103,TE-106,,,,,,,,,,,
12/14/2023,13:24:26,14.875,21.25000191,0.72400022,1.00787508,0.3478125,0.01628049,0,46,0,19.89104843,-0.22500001,1.02751541,0.68256515,0.66428703,0,0,0,0,645,81.77812958,73.75558472,143.7406311,27.46740723,,,,,,,,,,,
12/14/2023,13:24:56,14.875,21.25000191,0.71634853,1.00650001,0.45281252,0.01628049,0,46,0,19.93705177,-0.32250002,0.98152733,0.67492968,0.68763208,0,0,0,0,645,81.39375305,73.49923706,143.6605225,27.46740723,,,,,,,,,,,
12/14/2023,13:25:26,14.875,21.25000191,0.65188175,1.00950003,0.38062501,0.01628049,0,46,0,20.16958618,-0.39375001,0.74913025,0.61059868,0.81507677,0,0,0,0,645,80.93437958,73.11471558,144.0770874,27.48342896,,,,,,Peso seco,Volumen ,15,mL,,
12/14/2023,13:25:56,14.875,21.25000191,0.45908514,0.99587506,0.07125001,0.01628049,0,46,0,20.49356461,-0.46125001,0.42555618,0.41820669,0.98272967,0,0,0,0,645,80.7093811,73.00253296,144.18927,27.49945068,,,,,Hora,Código,Petri vacio,Petri seco,Peso seco (g/L),Promedio (g/L) ,Desviación media
12/14/2023,13:26:26,14.875,21.25000191,0.26600102,0.99475002,0.4415625,0.01628049,0,46,0,20.58009148,-0.52125001,0.33943176,0.22552687,0.66442478,0,0,0,0,645,80.27812958,72.71414185,144.1732483,27.49945068,,,,,12:00 AM,0A,44.1619,44.3635,281.43,278.705,3.85
12/14/2023,13:26:56,14.875,21.25000191,0.14304297,1.00425005,0.32343751,0.01628049,0,46,0,20.6070118,-0.5625,0.31276894,0.10282615,0.32876074,0,0,0,0,645,79.70625305,72.34564209,143.9489136,27.49945068,,,,,,0B,51.2156,51.4133,275.98,,
12/14/2023,13:27:26,14.875,21.25000191,0.1148553,1.00487506,0.49125001,0.01628049,0,46,0,20.60684967,-0.58875,0.31299019,0.07469746,0.23865753,0,0,0,0,645,79.5,72.15338135,143.6765442,27.51547241,,,,,12:00 AM,1A,46.8055,47.0315,315.49,315.489,0.00
12/14/2023,13:27:56,14.875,21.25000191,0.08609717,1.0093751,0.37218753,0.01628049,0,46,0,20.60774231,-0.22500001,0.31215858,0.04599949,0.14735937,0,0,0,0,645,79.56562805,71.8008728,142.9234924,27.51547241,,,,,,1B,36.1583,36.3843,315.49,,
12/14/2023,13:28:26,14.875,21.25000191,0.07585343,1.00462508,0.34593752,0.01628049,0,46,0,20.60484123,-0.23625001,0.31508255,0.03577717,0.11354855,0,0,0,0,645,78.90000153,71.4644165,142.3947754,27.53149414,,,,,12:00 AM,2A,46.2901,46.5321,337.82,340.686,4.05
12/14/2023,13:28:56,14.875,21.25000191,0.06672011,1.00462508,0.36843753,0.01628049,0,46,0,20.60613251,-0.22875001,0.31381035,0.02666295,0.08496518,0,0,0,0,645,78.12187958,71.20806885,142.6351013,27.54751587,,,,,,2B,35.6730,35.9191,343.55,,
12/14/2023,13:29:26,14.875,21.25000191,0.06240072,0.99500006,0.38343751,0.01628049,0,46,0,20.60491562,-0.22125001,0.31503487,0.0223526,0.07095278,0,0,0,0,645,77.58750153,70.91964722,142.7312317,27.5635376,,,,,12:00 AM,3A,51.2495,51.5121,366.58,366.512,0.10
12/14/2023,13:29:56,14.875,21.25000191,0.06305663,1.00237501,0.07968751,0.01628049,0,46,0,20.60659027,-0.30000001,0.31335831,0.02300715,0.07342121,0,0,0,0,645,77.0531311,70.6312561,142.9074707,27.54751587,,,,,,3B,46.18,46.4425,366.44,,
12/14/2023,13:30:26,6.83112526,21.25000191,0.05848415,0.99450004,0.020625,0.01628049,0,46,0,20.60827446,-0.375,0.31168365,0.01844423,0.05917613,0,0,0,0,645,76.70625305,70.35888672,142.5549927,27.5635376,,,,,12:00 AM,4A,48.8606,49.1628,421.86,418.930,4.15
12/14/2023,13:30:56,6.84600019,3.20500016,0.05221845,0.99825007,0.44250003,0.01628049,0,46,0,20.62173653,-0.43125001,0.29823685,0.01219169,0.04087923,0,0,0,0,645,76.4906311,70.10253906,142.1383972,27.5635376,,,,,,4B,35.6241,35.9221,416.00,,
12/14/2023,13:31:26,6.78125,2.9525001,0.04966042,1.00174999,0.46218753,0.01628049,0,46,0,20.6300602,-0.46125001,0.28991699,0.00963905,0.03324762,0,0,0,0,645,76.171875,69.86218262,141.8980713,27.5635376,,,,,12:00 AM,5A,46.2968,46.5690,379.98,332.520,67.12
12/14/2023,13:31:56,6.68325043,2.8837502,0.04706958,1.00925004,0.34593752,0.01628049,0,46,0,20.62891579,-0.5025,0.29106712,0.00705363,0.0242337,0,0,0,0,645,75.94687653,69.62185669,142.3467102,27.57955933,,,,,,5B,45.8844,46.0886,285.06,,
12/14/2023,13:32:26,6.59137535,2.78250027,0.04461714,0.99625003,0.075,0.01628049,0,46,0,20.63419914,-0.52875,0.28578949,0.00460634,0.01611793,0,0,0,0,645,75.61875153,69.39755249,143.0997315,27.57955933,,,,,12:00 AM,6A,49.7353,50.1033,513.72,512.809,1.28
12/14/2023,13:32:56,6.5406251,2.8150003,0.04544545,1.00787508,0.32718751,0.01628049,0,46,0,20.63285828,-0.54000002,0.28712654,0.0054329,0.01892164,0,0,0,0,645,75.21562958,69.15722656,143.3721314,27.59558105,,,,,,6B,40.4872,40.8539,511.90,,
12/14/2023,13:33:26,6.57037497,2.80750012,0.04599266,1.00125003,-0.0740625,0.01628049,0,46,0,20.63226128,-0.55125004,0.28772354,0.00597898,0.02078029,0,0,0,0,645,74.9437561,68.91687012,143.4362183,27.59558105,,,,,12:00 AM,7A,35.2269,35.6702,618.83,683.885,92.00
12/14/2023,13:33:56,6.64562511,2.88625026,0.04476598,1.00862503,-0.06468751,0.01628049,0,46,0,20.63095474,-0.22125001,0.28903198,0.00475485,0.01645094,0,0,0,0,645,74.65312958,68.69256592,143.5804138,27.59558105,,,,,,7B,48.4495,48.9860,748.94,,
12/14/2023,13:34:26,6.60975027,3.00000024,0.04739089,1.0076251,0.31218752,0.01628049,0,46,0,20.62906837,-0.22875001,0.29091454,0.00737427,0.02534857,0,0,0,0,645,74.18437958,68.43621826,144.18927,27.61160278,,,,,12:00 AM,8A,48.6032,49.1368,744.89,695.541,69.79
12/14/2023,13:34:56,6.59575033,3.07875013,0.0479562,1.00487506,-0.0815625,0.01628049,0,46,0,20.62570953,-0.22875001,0.29427147,0.00793838,0.02697637,0,0,0,0,645,73.37812805,68.21191406,144.3975525,27.62762451,,,,,,8B,46.9193,47.3822,646.19,,
12/14/2023,13:35:26,6.59400034,3.14875031,0.04861453,1.005,0.3309375,0.01628049,0,46,0,20.62490273,-0.22875001,0.29507637,0.00859533,0.02912917,0,0,0,0,645,72.4593811,67.97155762,143.980957,27.62762451,,,,,12:00 AM,9A,49.8888,50.3755,679.42,661.270,25.66
12/14/2023,13:35:56,6.6027503,3.21375012,0.04798313,1.00837505,0.34593752,0.01628049,0,46,0,20.62595558,-0.22875001,0.29402542,0.00796525,0.02709035,0,0,0,0,645,71.77500153,67.74725342,143.0036011,27.62762451,,,,,,9B,45.8283,46.2890,643.12,,
12/14/2023,13:36:26,6.56424999,3.23625016,0.04915892,0.99750006,0.38437501,0.01628049,0,46,0,20.62451553,-0.22875001,0.29546356,0.00913857,0.03092961,0,0,0,0,645,71.15625,67.50692749,143.5964356,27.64364624,,,,,12:00 AM,10A,48.5447,49.1103,789.56,803.659,19.94
12/14/2023,13:36:56,6.55900002,3.31625032,0.04879012,1.0093751,0.46406251,0.01628049,0,46,0,20.62467003,-0.22125001,0.29530907,0.00877056,0.02969958,0,0,0,0,645,70.65937805,67.28262329,143.804718,27.65966797,,,,,,10B,45.9525,46.5383,817.76,,
12/14/2023,13:37:26,6.48112535,3.33750033,0.04925438,0.99737507,0.37031251,0.01628049,0,46,0,20.62309456,-0.22875001,0.29688263,0.00923383,0.03110262,0,0,0,0,645,70.10625458,67.04229736,144.0290222,27.65966797,,,,,12:00 AM,11a,47.5744,48.0923,722.97,744.121,29.91
12/14/2023,13:37:56,6.47325039,3.38500023,0.04993317,0.99800003,0.3346875,0.01628049,0,46,0,20.6211834,-0.23250002,0.29879379,0.00991119,0.03317069,0,0,0,0,645,69.61875153,66.81796265,144.4456177,27.6756897,,,,,,11B,46.1453,46.6935,765.27,,
12/14/2023,13:38:26,6.4706254,3.39125013,0.0514975,0.99462503,0.0421875,0.01628049,0,46,0,20.6212616,-0.23250002,0.29871368,0.01147226,0.03840553,0,0,0,0,645,69.16875458,66.59365845,144.605835,27.65966797,,,,,12:00 AM,12a,37.4613,38.0840,869.27,896.980,39.19
12/14/2023,13:38:56,6.39362526,3.46750021,0.05024467,1.00812507,0.001875,0.01628049,0,46,0,20.62199593,-0.23250002,0.29797935,0.01022205,0.03430455,0,0,0,0,645,68.58750153,66.35333252,144.5737915,27.6756897,,,,,,12B,48.3585,49.0209,924.69,,
12/14/2023,13:39:26,6.38312531,3.51250029,0.04952188,1.00925004,0.36750001,0.01628049,0,46,0,20.61819458,-0.23625001,0.30178261,0.00950076,0.03148212,0,0,0,0,645,68.18437958,66.11300659,144.4616394,27.69172668,,,,,12:00 AM,13a,35.7907,36.4851,969.36,965.591,5.33
12/14/2023,13:39:56,6.31750011,3.50000024,0.04959489,0.99450004,0.41062501,0.01628049,0,46,0,20.61901283,-0.22500001,0.30096436,0.00957362,0.0318098,0,0,0,0,645,67.75312805,65.9046936,143.5323486,27.70774841,,,,,,13B,46.2315,46.9205,961.82,,
12/14/2023,13:40:26,6.29037523,3.55750036,0.05193436,1.0035001,0.48187503,0.01628049,0,46,0,20.61705017,-0.23250002,0.3029232,0.01190818,0.03931089,0,0,0,0,645,67.38750458,65.69641113,143.8527832,27.70774841,,,,,12:00 AM,14a,48.5314,49.2368,984.72,914.010,99.99
12/14/2023,13:40:56,6.2518754,3.58125019,0.05110026,1.00237501,0.50156254,0.01628049,0,46,0,20.62007141,-0.22875001,0.29990387,0.01107584,0.03693129,0,0,0,0,645,67.01250458,65.48812866,143.628479,27.72377014,,,,,,14B,46.6412,47.2453,843.30,,
12/14/2023,13:41:26,6.21862507,3.66125035,0.05106779,1.00750005,0.32718751,0.0189939,0,46,0,20.61604691,-0.22875001,0.30392838,0.01104342,0.03633559,0,0,0,0,645,66.66562653,65.29586792,143.8367615,27.72377014,,,,,12:00 AM,15a,47.1604,47.8024,896.21,1038.880,201.76
12/14/2023,13:41:56,6.18362522,3.63875031,0.05189171,0.99462503,0.47437501,0.01628049,0,46,0,20.61651993,-0.22875001,0.30345345,0.01186562,0.03910194,0,0,0,0,645,66.28125,65.08758545,143.7726746,27.73979187,,,,,,15B,46.1572,47.0036,1181.55,,
12/14/2023,13:42:26,6.16787529,3.71000028,0.0521165,1.00137508,0.40312502,0.01628049,0,46,0,20.61735916,-0.22125001,0.30261421,0.01208995,0.03995169,0,0,0,0,645,65.97187805,64.87927246,143.1798706,27.72377014,,,,,12:00 AM,16a,42.5138,43.1644,908.22,910.102,2.67
12/14/2023,13:42:56,6.20200014,3.72625017,0.05106521,1.00550008,0.53625,0.01628049,0,46,0,20.61815643,-0.22875001,0.30181885,0.01104086,0.03658107,0,0,0,0,645,65.765625,64.67098999,143.3881531,27.73979187,,,,,,16B,46.0868,46.7401,911.99,,
12/14/2023,13:43:26,6.21425009,3.76125026,0.05370004,1.00600004,0.50812501,0.01628049,0,46,0,20.6169529,-0.22500001,0.30301666,0.01367017,0.04511357,0,0,0,0,645,65.44687653,64.47872925,142.9074707,27.73979187,,,,,12:00 AM,17a,50.6394,51.5000,1201.37,1041.393,226.24
12/14/2023,13:43:56,6.20462513,3.76625037,0.05311227,0.99700004,0.60562503,0.01628049,0,46,0,20.61528397,-0.22875001,0.30468559,0.01308362,0.04294139,0,0,0,0,645,65.11875153,64.28646851,142.2666016,27.7558136,,,,,,17B,45.979,46.6104,881.41,,
12/14/2023,13:44:26,6.20287514,3.80375028,0.05275778,0.99575007,0.46500003,0.01628049,0,46,0,20.61645126,-0.22500001,0.3035202,0.01272988,0.0419408,0,0,0,0,645,64.76250458,64.09420776,141.737854,27.7558136,,,,,,,,,,,
12/14/2023,13:44:56,6.21425009,3.82500029,0.05348213,0.99500006,0.51187503,0.01628049,0,46,0,20.61432266,-0.22500001,0.3056469,0.01345271,0.0440139,0,0,0,0,645,64.52812958,63.9019165,141.8179627,27.77183533,,,,,,,,,,,
12/14/2023,13:45:26,6.23000002,3.89125037,0.05505559,1.00862503,0.4715625,0.01628049,0,46,0,20.61478043,-0.22875001,0.30518532,0.01502287,0.04922542,0,0,0,0,645,64.28437805,63.64556885,142.1223755,27.77183533,,,,,,,,,,,
12/14/2023,13:45:56,6.23525,3.9087503,0.05338218,1.00712502,0.50718755,0.01628049,0,46,0,20.61314011,-0.23250002,0.30682945,0.01335296,0.04351916,0,0,0,0,645,64.0687561,63.42126465,142.0262451,27.80387878,,,,,,,,,,,
12/14/2023,13:46:26,6.26937532,3.94250035,0.05076898,0.99712503,0.57468754,0.01628049,0,46,0,20.61282158,-0.22875001,0.3071537,0.01074522,0.03498321,0,0,0,0,645,63.99375153,63.26104736,142.0102234,27.80387878,,,,,,,Hora,Tiempo (h),Volumen húmedo,,
12/14/2023,13:46:56,6.27987528,4.04000044,0.05322826,1.00250006,0.3075,0.01628049,0,46,0,20.6132431,-0.22500001,0.30672646,0.01319936,0.043033,0,0,0,0,645,64.03125,63.11685181,142.5710144,27.80387878,,,,,,,,0,0.500,,
12/14/2023,13:47:26,6.30787516,3.99875021,0.05465515,0.99787503,0.084375,0.01628049,0,46,0,20.61341095,-0.23250002,0.30655479,0.01462326,0.04770195,0,0,0,0,645,64.14375305,62.94058228,143.1317749,27.80387878,,,,,,,,1,0.6,,
12/14/2023,13:47:56,6.34549999,4.05000019,0.056378,1.00925004,0.38906252,0.01628049,0,46,0,20.61215591,-0.22500001,0.30780792,0.01634251,0.05309321,0,0,0,0,645,64.32187653,62.76434326,143.2439575,27.83592224,,,,,,,,2,0.610,,
12/14/2023,13:48:26,6.31925011,4.0562501,0.05594134,0.99062502,15.93750095,0.01628049,0,46,0,20.61022377,-0.23250002,0.30974197,0.01590675,0.05135486,0,0,0,0,645,64.15312958,62.57208252,143.0837097,27.83592224,,,,,,,,3,0.650,,
12/14/2023,13:48:56,6.31662512,4.07000017,0.0544716,1.01187503,15.93750095,0.0189939,0,46,0,20.60830688,-0.22875001,0.31166077,0.01444008,0.04633269,0,0,0,0,645,63.80625153,62.41186523,144.0610657,27.83592224,,,,,,,,4,0.800,,
12/14/2023,13:49:26,6.28775024,4.08875036,0.05576555,1.01137507,15.93750095,0.01628049,0,46,0,20.61066818,-0.22500001,0.30929756,0.01573133,0.05086148,0,0,0,0,645,63.16875076,62.21960449,144.4936829,27.85194397,,,,,,,,5,0.900,,
12/14/2023,13:49:56,6.28512526,4.12125015,0.05492269,1.09412503,15.93750095,0.01628049,0,46,0,20.61118698,-0.22500001,0.30877876,0.01489024,0.04822301,0,0,0,0,645,62.28750229,62.05938721,144.7980957,27.83592224,,,,,,,,6,0.950,,
12/14/2023,13:50:26,6.31137514,4.19125032,0.05429783,1.13775003,15.93750095,0.01628049,0,46,0,20.60916901,-0.22875001,0.31079865,0.01426668,0.04590328,0,0,0,0,645,61.58437729,61.88311768,143.9489136,27.85194397,,,,,,,,7,1.000,,
12/14/2023,13:50:56,6.33500004,4.18625021,0.05306587,1.13900006,15.93750095,0.01628049,0,46,0,20.6076107,-0.22500001,0.31235886,0.01303729,0.04173819,0,0,0,0,645,61.02187729,61.72290039,144.6859436,27.8679657,,,,,,,,8,1.100,,
12/14/2023,13:51:26,6.36300039,4.23500013,0.0562085,1.14075005,15.93750095,0.01628049,0,46,0,20.60640717,-0.22500001,0.31355667,0.01617334,0.05158027,0,0,0,0,645,60.44062805,61.54666138,144.1411743,27.8679657,,,,,,,,9,1.150,,
12/14/2023,13:51:56,6.57475042,4.32250023,0.0581458,1.15312505,15.93750095,0.0189939,0,46,0,20.60680962,-0.22125001,0.31315041,0.01810659,0.05782074,0,0,0,0,645,59.89687729,61.38644409,143.804718,27.8679657,,,,,,,,10,1.150,,
12/14/2023,13:52:26,6.07775021,4.36625051,0.05573297,1.15125,15.93750095,0.0189939,0,46,0,20.60678864,-0.22125001,0.31317711,0.01569881,0.05012756,0,0,0,0,645,59.41875076,61.21020508,143.0036011,27.8679657,,,,,,,,11,1.200,,
12/14/2023,13:52:56,6.00775003,4.3550005,0.0550543,1.15262508,15.93750095,0.01628049,0,46,0,20.60747337,-0.22500001,0.31249237,0.01502156,0.04807016,0,0,0,0,645,59.17500305,61.01794434,142.3627319,27.8679657,,,,,,,,12,1.200,,
12/14/2023,13:53:26,5.93250036,4.34125042,0.05634872,1.14187503,15.93750095,0.01628049,0,46,0,20.60720634,-0.22875001,0.31275749,0.01631327,0.0521595,0,0,0,0,645,58.79062653,60.90576172,142.0743103,27.8679657,,,,,,,,13,1.300,,
12/14/2023,13:53:56,5.87562513,4.4000001,0.05739613,1.14275002,15.93750095,0.01628049,0,46,0,20.60453415,-0.22125001,0.31542778,0.01735848,0.05503155,0,0,0,0,645,58.29375076,60.90576172,141.8980713,27.88398743,,,,,,,,14,1.300,,
12/14/2023,13:54:26,5.8152504,4.44625044,0.0561118,1.14725006,15.93750095,0.01628049,0,46,0,20.60622025,-0.22875001,0.31374359,0.01607684,0.05124198,0,0,0,0,646,57.83437729,60.96984863,141.7859192,27.90000916,,,,,,,,15,1.350,,
12/14/2023,13:54:56,5.78725004,4.4625001,0.05610498,1.14225006,2.48062515,0.01628049,0,46,0,20.60685539,-0.22875001,0.31310844,0.01607004,0.05132419,0,0,0,0,646,56.81250381,60.64941406,141.5135498,27.91603088,,,,,,,,16,1.350,,
12/14/2023,13:55:26,5.77150011,4.48750019,0.05806147,1.1491251,0.0853125,0.01628049,0,46,0,20.60534859,-0.22875001,0.31461143,0.01802243,0.05728474,0,0,0,0,646,57.18750381,60.39306641,142.1383972,27.91603088,,,,,,,,17,1.400,,
12/14/2023,13:55:56,5.74962521,4.50250053,0.05659058,1.14737511,0.08812501,0.01628049,0,46,0,20.60219002,-0.22500001,0.31777382,0.01655461,0.05209557,0,0,0,0,646,57.21562576,60.13671875,142.6831665,27.91603088,,,,,,,,18,,,
12/14/2023,13:56:26,5.70762539,4.55500031,0.0585521,1.14737511,-0.0665625,0.01628049,0,46,0,20.60313606,-0.22500001,0.31682205,0.01851203,0.05843036,0,0,0,0,646,57.18750381,59.92840576,142.8754273,27.93205261,,,,,,,,,,,
12/14/2023,13:56:56,5.69274998,4.52875042,0.05805298,1.14337504,0.07125001,0.01628049,0,46,0,20.60243988,-0.22500001,0.31752014,0.01801395,0.05673324,0,0,0,0,646,57.11250305,59.75216675,143.4362183,27.93205261,,,,,,,,,,,
12/14/2023,13:57:26,6.28250027,4.50750017,0.05843975,1.1523751,0.0684375,0.01628049,0,46,0,20.60312653,-0.22500001,0.31683159,0.01839991,0.05807472,0,0,0,0,646,44.22187805,59.54388428,143.9969788,27.94807434,,,,,,,,,,,
12/14/2023,13:57:56,5.08025026,5.63875055,0.05802165,1.14525008,0.084375,0.01628049,10.48515892,46,0,20.60196114,-0.22125001,0.31799889,0.01798267,0.05654949,0,0,0,0,646,38.74687576,61.06600952,144.365509,27.94807434,,,,,,,,,,,
12/14/2023,13:58:26,5.06887531,5.95250034,0.05938342,1.15350008,-0.08062501,0.01628049,18.96118546,46,0,20.6009922,-0.21375,0.318964,0.0193416,0.0606388,0,0,0,0,646,37.20937729,59.31958008,143.9649353,27.94807434,,,,,,,,,,,
12/14/2023,13:58:56,5.19575024,5.94000053,0.06021934,1.14225006,0.04125,0.01628049,19.33219147,46,0,20.60488701,-0.2175,0.3150692,0.02017578,0.06403603,0,0,0,0,646,36.76875305,57.25271606,144.782074,27.96409607,,,,,,,,,,,
12/14/2023,13:59:26,5.19050026,5.97375059,0.05874842,1.15400004,-0.07875,0.0189939,19.39212227,46,0,20.60417366,-0.21375,0.31578445,0.01870794,0.05924275,0,0,0,0,646,36.77812576,56.01901245,144.5737915,27.9801178,,,,,,,,,,,
12/14/2023,13:59:56,5.21500015,5.96500063,0.05896885,1.1565001,0.0159375,0.01628049,19.40924454,46,0,20.60180283,-0.22125001,0.31815529,0.0189279,0.05949265,0,0,0,0,646,36.82500076,54.96153259,144.0290222,27.9801178,,,,,,,,,,,
12/14/2023,14:00:26,4.90087509,6.00500059,0.05828666,1.155375,-0.069375,0.01628049,20.19691658,46,0,20.60023499,-0.22125001,0.31972504,0.01824712,0.05707129,250,0,0,0,646,37.36875153,53.98417664,143.6124573,27.9801178,,,,,,,,,,,
12/14/2023,14:00:56,5.00237513,6.01375055,0.05914338,1.14750004,-0.0384375,0.01628049,20.35673523,46,0,20.59972,-0.2175,0.32023621,0.01910205,0.05964987,250,0,0,0,646,37.52812576,51.40460205,143.5163269,24.35910034,,,,,,,,,,,
12/14/2023,14:01:26,5.05837536,6.04750061,0.05955732,1.14700007,-0.06375,0.01628049,20.35673523,46,0,20.59893036,-0.21375,0.32102585,0.01951512,0.06078987,250,0,0,0,646,37.58437729,38.07411194,143.9649353,22.58062744,,,,,,,,,,,
12/14/2023,14:01:56,5.11000013,6.02875042,0.06109638,1.14612508,0.0853125,0.01628049,20.35387993,46,0,20.59826469,-0.22125001,0.32168961,0.02105096,0.06543874,250,0,0,0,646,37.53750229,33.44369507,144.4776611,22.19610596,,,,,,,,,,,
12/14/2023,14:02:26,5.15724993,6.1050005,0.0622017,1.15362501,-0.07875,0.01628049,20.38812637,46,0,20.59995079,-0.22125001,0.31999969,0.02215398,0.06923127,250,0,0,0,646,37.39687729,31.21661377,144.2052918,22.06791687,,,,,,,,,,,
12/14/2023,14:02:56,5.18437529,6.13875055,0.06167733,1.15275002,-0.058125,0.01628049,20.38812637,46,0,20.59747887,-0.21375,0.32247353,0.02163069,0.06707742,250,0,0,0,646,37.20000076,29.51824951,144.3174439,22.30825806,,,,,,,,,,,
12/14/2023,14:03:26,5.23600006,6.15500021,0.05886118,1.15225005,0.0384375,0.01628049,20.43664169,46,0,20.59801865,-0.22125001,0.32193947,0.01882043,0.05845953,250,0,0,0,646,36.92812729,28.57293701,144.3334656,22.88505554,,,,,,,,,,,
12/14/2023,14:03:56,5.26399994,6.1737504,0.06267086,1.15175009,0.069375,0.01628049,20.38812637,46,0,20.59497833,-0.22125001,0.32497215,0.02262213,0.06961252,250,0,0,0,646,36.67500305,27.9801178,144.18927,23.09333801,,,,,,,,,,,
12/14/2023,14:04:26,5.27275038,6.21125031,0.06178541,1.14487505,-0.046875,0.01628049,20.50798988,46,0,20.5944252,-0.22500001,0.32552719,0.02173853,0.06677947,250,0,0,0,646,36.421875,27.70774841,143.980957,23.28561401,,,,,,,,,,,
12/14/2023,14:04:56,5.31912518,6.23375034,0.06135622,1.14812505,0.07125001,0.01628049,20.40239716,46,0,20.59528732,-0.22125001,0.32466698,0.02131024,0.06563724,250,0,0,0,646,36.15937805,27.48342896,143.6765442,23.63809204,,,,,,,,,,,
12/14/2023,14:05:26,4.52725029,6.27375031,0.06254645,1.14687502,-0.0365625,0.01628049,21.30422211,46,0,20.593153,-0.22125001,0.32679749,0.02249798,0.06884379,250,0,0,0,646,35.74687576,27.30718994,143.4842835,23.91047668,,,,,,,,,,,
12/14/2023,14:05:56,4.45112514,6.33500051,0.06267066,1.14325011,0.08718751,0.01628049,21.42693901,46,0,20.59220505,-0.2175,0.32774544,0.02262193,0.06902286,250,0,0,0,646,35.31562805,27.29116821,143.5483704,23.9745636,,,,,,,,,,,
12/14/2023,14:06:26,4.47387505,6.39500046,0.06349374,1.14287508,0.07125001,0.01628049,21.44120979,46,0,20.59546852,-0.22500001,0.32448006,0.0234433,0.07224881,250,0,0,0,646,35.12812805,27.25912476,143.4842835,24.16682434,,,,,,,,,,,
12/14/2023,14:06:56,4.5062499,6.47875023,0.0634633,1.15675008,-0.0271875,0.01628049,21.06735039,46,0,20.59334564,-0.22125001,0.32660294,0.02341291,0.07168617,250,0,0,0,646,34.921875,27.30718994,143.3561096,24.23092651,,,,,,,,,,,
12/14/2023,14:07:26,4.50537491,6.4487505,0.06206923,1.1458751,0.08718751,0.01628049,21.1815052,46,0,20.59184647,-0.22500001,0.32810593,0.02202175,0.0671178,250,0,0,0,646,34.76250076,27.35525513,142.298645,24.2789917,,,,,,,,,,,
12/14/2023,14:07:56,5.17125034,6.49750042,0.06192179,1.14362502,-0.0365625,0.01628049,21.58104897,46,0,20.59084892,-0.22125001,0.32910347,0.02187461,0.06646727,250,0,0,0,646,34.39687729,27.4513855,143.0837097,23.94252014,,,,,,,,,,,
12/14/2023,14:08:26,5.21850014,6.49750042,0.06341223,1.15100002,0.073125,0.0189939,21.70947456,46,0,20.59445953,-0.22125001,0.32548904,0.02336195,0.07177492,250,0,0,0,646,34.23750305,27.54751587,142.7953186,24.16682434,,,,,,,,,,,
12/14/2023,14:08:56,5.19837523,6.52750063,0.06233871,1.15462506,-0.0815625,0.01628049,21.78082085,46,0,20.59286499,-0.2175,0.32708549,0.02229067,0.06814937,250,0,0,0,646,34.125,27.72377014,142.5710144,24.59942627,,,,,,,,,,,
12/14/2023,14:09:26,5.22462511,6.49500036,0.06338866,1.14875007,0.065625,0.01628049,21.82648277,46,0,20.58990288,-0.21375,0.3300457,0.02333842,0.07071269,250,0,0,0,646,34.02187729,27.96409607,142.2185364,25.32043457,,,,,,,,,,,
12/14/2023,14:09:56,5.2263751,6.52500057,0.06486949,1.1565001,-0.013125,0.0189939,23.64155197,46,0,20.58720589,-0.22125001,0.33274078,0.02481613,0.07458097,250,0,0,0,646,33.90000153,28.18840027,141.8179627,26.05744934,,,,,,,,,,,
12/14/2023,14:10:26,5.18612528,6.52125025,0.0626981,1.14550006,-0.058125,0.01628049,22.14611816,46,0,20.58254051,-0.2175,0.33740997,0.02264927,0.06712684,250,0,0,0,646,33.82500076,28.46078491,141.2572022,26.63424683,,,,,,,,,,,
12/14/2023,14:10:56,5.21062517,6.53000069,0.06318671,1.15575004,0.0140625,0.01628049,21.90068436,46,0,20.58724785,-0.2175,0.33270073,0.02313688,0.06954262,0,0,0,0,646,33.76875305,28.71714783,141.0649109,27.08287048,,,,,,,,,,,
12/14/2023,14:11:26,5.19400024,6.5425005,0.06316654,1.1532501,-0.08062501,0.01628049,21.8721447,46,0,20.5848484,-0.2175,0.33510017,0.02311673,0.06898455,0,0,0,0,646,33.69375229,28.94145203,141.9301148,27.54751587,,,,,,,,,,,
12/14/2023,14:11:56,5.2045002,6.49500036,0.06278496,1.14200008,0.084375,0.01628049,21.86929131,46,0,20.58508873,-0.22500001,0.33486176,0.02273596,0.06789654,0,0,0,0,646,33.68437576,29.16575623,142.8113403,28.12431335,,,,,,,,,,,
12/14/2023,14:12:26,5.20012522,6.49000025,0.06456767,1.14137506,0.07875,0.01628049,21.84075165,46,0,20.58668518,-0.21375,0.33325958,0.02451494,0.07356109,0,0,0,0,646,33.64687729,29.35803223,143.3721314,28.66906738,,,,,,,,,,,
12/14/2023,14:12:56,5.21150017,6.51500034,0.06480166,1.15250003,0.06,0.01628049,21.8093605,46,0,20.58597755,-0.2175,0.33396912,0.02474844,0.07410397,0,0,0,0,646,33.609375,29.53427124,143.7246094,29.05360413,,,,,,,,,,,
